hsa_circ_0089792,0.013730587,0.10709227,0.27401438,-0.001216856,-0.10725744,-0.08086521,-0.074146435,0.04062711,0.21312535,0.19445078,0.16074732,0.36039987,0.14579645,0.07938435,-0.15016715,-0.11477683,-0.14596547,0.19501221,0.077406794,0.010900741,0.022010693,-0.06794081,0.10578753,0.17211846,-0.28680024,0.01358473,-0.36580077,-0.265714,-0.33973455,-0.21761872,0.13828276,0.07304272,-0.27035984,-0.12060885,0.20488676,-0.21934733,0.17083254,0.19615912,0.13623458,0.092047386,0.18260153,0.361276,-0.001073543,-0.21846755,-0.300709,-0.22635299,0.19290055,-0.013602682,-0.23540549,0.06218006,0.0860233,0.16507344,-0.26645714,-0.000414959,0.2693546,0.27019984,0.21306065,-0.062130995,0.27600652,-0.1563992,0.21530822,-0.41634727,-0.07023278,0.1519867
hsa-miR-6851-5p,-0.26222438,0.10727417,0.58337164,0.6448509,-0.23921648,-0.17799771,-0.4182969,0.005984668,0.056462523,1.0390575,0.002396641,-0.8308781,0.1500334,-0.16244228,0.5549972,0.42189515,-0.29883826,-0.78146684,0.43448246,1.2761297,-0.10186169,0.5996246,-0.20312707,-0.72693616,-1.3265232,1.1232445,-1.0200888,-0.72566324,-0.91575384,-0.22746225,0.39118314,0.7473822,-0.7075241,-0.77903175,0.21679439,0.052376155,0.21685849,-0.44463,-1.5688472,0.001498071,0.3669381,0.2050087,-0.53889686,-0.049941655,1.4070588,-0.32477176,-0.3252558,0.6907723,-0.8310946,0.35854837,0.838622,1.7251568,0.028137794,0.17228892,-0.10412047,-0.6256139,-0.08242244,-0.4919513,0.14778006,-0.7432787,-1.1565613,0.014921586,0.29633376,0.13942933
hsa-miR-4778-3p,-0.4806765,-0.24241981,1.0677865,0.24964303,-0.4035036,0.005419431,-0.27403164,-0.2377248,-0.52649456,0.12221495,0.9166553,0.4404362,-1.2935504,-0.31602067,1.1415056,0.12870578,-0.10442931,0.034990896,-0.32368326,1.3077878,0.4776374,0.8131986,-0.8780733,-0.058477964,0.48892695,0.7104538,0.061130818,0.31787315,-0.31207922,-0.8698577,-0.016794203,-0.664775,0.042817537,-0.16275941,-1.0038285,-0.6106124,-0.032947972,-0.06329557,0.3054053,-0.51486516,0.0863948,0.93480736,-0.31420434,-0.98438287,0.67823076,-0.62976384,0.637701,-0.05482415,-0.5690498,-1.124728,0.8683393,0.17965552,-0.7667677,-0.17225815,-0.15501882,0.29382303,1.4848669,-0.64367205,0.6110755,0.4992474,-1.6865516,0.5978681,0.058173046,0.2771445
hsa_circ_0013871,-0.017574396,0.08601819,0.3091769,-0.09619852,0.008435767,-0.13334191,-0.15104286,0.010439443,0.20457153,0.23794691,0.189223,0.33545363,0.20883812,0.1281472,-0.14528836,-0.07945118,-0.14944822,0.15229332,0.11880275,-0.000473433,-0.00962703,-0.10962915,0.0843494,0.12815613,-0.18613939,0.06505725,-0.33860064,-0.2431032,-0.30252257,-0.15910329,0.16385385,0.08699494,-0.24660109,-0.11421982,0.17491496,-0.25646868,0.07831138,0.18969594,0.15899776,0.020346329,0.21782522,0.39821702,0.0268911,-0.15395214,-0.29156137,-0.32578468,0.14055233,-0.001090911,-0.2393683,0.10233639,0.09175587,0.21857922,-0.22593053,0.030737737,0.27897048,0.24130966,0.2575084,-0.02565488,0.2969917,-0.16934323,0.16613193,-0.36096096,-0.02802053,0.22820991
hsa_circ_0013870,0.03482236,0.11355362,0.25881347,-0.119994275,-0.06946206,-0.14718221,-0.06956973,0.009926284,0.22839035,0.18060791,0.1472965,0.29363334,0.18598008,0.13359927,-0.10559074,-0.13856247,-0.057619452,0.18095952,0.11286866,0.047494877,0.031752575,-0.14734325,0.06853295,0.19703107,-0.2559379,0.063060775,-0.34681565,-0.27656364,-0.28685525,-0.17927179,0.08814826,0.09159905,-0.25589985,-0.14330517,0.21768716,-0.24470805,0.12053788,0.15992717,0.12444327,-0.0414349,0.15499407,0.3986854,0.042421386,-0.21199994,-0.27994448,-0.20329896,0.19470324,-0.023128998,-0.22618498,0.042709455,0.13288142,0.25448734,-0.30057836,0.009190807,0.31094944,0.28795093,0.25403303,-0.029306645,0.24808429,-0.14110841,0.18991664,-0.3905558,-0.094033696,0.19328153
hsa-miR-4300,-0.019201733,-0.21956377,0.44591105,-0.27413592,0.11309116,0.1787887,-0.530745,-0.10553766,-0.14253698,0.06516825,-0.17328613,-0.62989354,-0.52530533,0.45006627,0.5926831,1.1151713,-0.33959827,0.70249623,0.7954867,0.2937262,0.045862943,0.33925414,-0.56098795,-0.06768358,-0.8229536,0.12581621,-0.37476543,-0.93719155,-0.76855445,0.19941074,-0.68597066,-0.0917765,-0.9958981,0.31470457,-0.1838892,-0.13881373,0.629352,0.41231963,0.21466008,-0.25157577,0.36502594,-0.30592304,-0.83388186,-0.53747725,0.61525947,-1.0537953,-0.34816906,0.24550138,0.1595257,0.07894126,1.1742471,-0.15664147,-0.2788151,0.93155766,0.12504399,0.29280993,0.263095,-0.2338792,-0.07579926,1.184055,-0.2794319,0.12554057,-0.19839777,-0.111014366
hsa-miR-3192-5p,-0.15176368,-1.0617985,0.71198475,0.47428757,-0.7381929,0.27644598,1.0952069,0.21257101,0.31088206,-0.21649228,0.28340784,-0.058457546,0.11422959,-0.5494229,0.878657,1.5572097,-0.3393477,0.21904214,0.28499976,0.7079065,-0.44160026,-0.65563834,-0.8908231,-0.25203434,-1.0635774,0.37396178,0.3064278,1.4078983,-1.6069014,-0.74346334,1.0715324,-0.086186044,-0.725002,-0.5352972,-0.12532923,-0.14023794,0.3070355,0.37122265,-0.26216376,-0.31587026,0.7040568,0.09022039,-1.7427708,0.17557988,0.41654778,-0.51737154,0.052902408,0.8076909,0.5392718,-1.5226078,0.4982652,0.044843372,-0.40258157,0.34716654,-0.6944885,0.9787685,0.7865892,-0.9997262,-0.6077275,-0.4682806,-0.4894871,-0.42406893,0.1575184,-0.05508638
hsa-miR-6780a-5p,0.21435282,-0.88754153,1.4491092,0.6378522,-0.58249146,-0.17061608,0.6694037,0.10216911,0.6736133,0.30176544,-0.001339514,0.41689405,-0.1641844,-0.5554399,0.53417075,0.96196055,-0.32003912,0.22524713,0.3983816,1.2188171,0.40684253,0.13347967,-1.1596106,0.009213854,0.0375577,1.0600524,0.6005898,0.92517126,-0.60317075,-0.4526577,0.21506812,0.6634758,-0.48652974,-0.36974037,0.19090685,-0.0964063,0.27882525,0.23547277,-0.48014987,-0.70968664,-0.20557435,0.38057312,-1.4840872,-0.1924412,0.137967,-0.13634612,-0.4079175,0.8970018,0.055830155,-1.578035,1.0445137,-0.5737512,0.058022376,0.15891656,-0.1471116,1.3427895,1.1013077,-0.46128705,-0.15100883,-0.35533753,-0.5782102,0.4413507,0.1475671,0.45961434
hsa-miR-6756-5p,-0.012864239,-0.4219194,0.515185,0.09618406,0.08649126,0.6647137,-0.2963425,-0.8453413,-0.3486833,0.28069744,0.45322222,-0.15458263,-0.9499995,-0.020723067,0.76393056,-0.31522575,-0.84112746,0.11229888,0.35694027,2.262669,0.2522875,0.34452063,-0.56682503,-0.14829534,0.28125387,0.36796165,0.6667824,0.053725615,0.26888192,-0.6236105,0.7400319,-0.18179125,0.5188852,-0.13897438,-0.9284687,-0.17633396,0.2891001,0.6194954,0.32428846,-0.6891945,0.4268737,0.57509905,-0.58486927,-0.93159,1.2055324,-0.62707824,1.1919059,-1.3697591,-1.2938186,-0.99515915,0.99843776,0.590139,-0.9177576,-0.65106326,-0.46981227,0.3077547,1.2342069,-0.39500156,0.37244242,0.3518242,-1.195313,0.3928737,-1.0124558,0.13775101
hsa-miR-6726-5p,0.7938297,0.5882645,1.5696254,0.3247095,0.40696755,0.84497815,-0.59438324,-0.81520516,-0.38514915,-0.6517662,0.86896163,0.23513183,-0.07236179,-0.68858904,1.0549587,0.5468985,-1.6402532,0.39878508,1.0435576,-0.05737699,0.787379,-0.07556166,-0.22509941,-1.0888327,-1.3094708,1.6712763,-0.5852112,-0.27057773,-1.1898192,0.8583576,0.051526446,-0.17742029,-0.8495971,-0.21570545,0.12817083,0.7230763,0.2474235,-0.5376988,-1.0496068,0.12977275,0.9069259,0.5390897,0.1986354,0.5456922,-0.38565668,0.101762526,-0.82809776,-0.14883693,-1.1462178,-0.07926841,0.32858872,-0.02671952,-0.21961094,-0.7536239,0.4072441,0.37109336,0.6824258,-0.8747723,-1.8248885,-0.6065569,-1.0699435,-1.3488533,-0.49857977,0.5244891
hsa-miR-4728-5p,0.15333551,-0.81438273,1.4746732,0.7954446,-0.4706294,-0.31347525,0.7399471,0.32287052,0.5398227,0.36996007,-0.052884907,0.40287864,0.047069073,-0.49142483,1.1077572,0.9412544,-0.26331517,0.7003846,0.33830267,1.2150027,0.60358393,0.13444848,-0.7931766,0.009580226,-0.09840892,0.93389755,0.40015647,1.0928712,-0.49395463,-0.8068862,-0.0769983,0.7785551,-0.44439033,-0.037696403,0.1192953,0.023361012,0.22023462,0.34410614,-0.6986174,-0.54309744,-0.22378278,0.71612,-1.6614847,-0.38837954,0.23768355,-0.26245457,-0.50461155,0.84717566,0.034141596,-1.5060735,0.9571793,-0.6069891,0.08616258,0.09952874,-0.13568859,1.3201736,0.89671415,-0.3847497,-0.18924761,-0.27275017,-0.6653605,0.32768264,-0.11495119,0.4011671
hsa_circ_0037995,-0.050574925,0.13389726,0.28635576,-0.107226126,-0.11265557,-0.16282327,-0.050070222,-0.03159269,0.22443561,0.19520049,0.1384391,0.31436828,0.15819675,0.17650533,-0.18543038,-0.05513957,-0.17023547,0.1442085,0.06981048,-0.013258341,0.07760545,-0.07905271,0.13390428,0.16294685,-0.2255696,0.02204533,-0.31770685,-0.26933724,-0.27856866,-0.1697399,0.140865,0.16444805,-0.29860944,-0.17894204,0.19753975,-0.19057563,0.09236841,0.18448111,0.16943167,-0.020010462,0.18145873,0.35725188,0.03192715,-0.22021656,-0.31055224,-0.21228431,0.19639534,0.008441432,-0.22774649,0.071087465,0.19175662,0.16844109,-0.28048593,0.002776639,0.30562475,0.29591325,0.21588655,0.00061931,0.194912,-0.22093424,0.13507852,-0.45018175,-0.015848039,0.18836105
hsa_circ_0037996,-0.025840746,0.121584535,0.20503996,-0.123658024,-0.062339343,-0.15445335,-0.0913513,0.016016698,0.18981053,0.21824463,0.21885096,0.3489593,0.20284654,0.10086207,-0.109260246,-0.07421662,-0.12760037,0.19091858,0.062004127,-0.11013859,0.04398971,-0.086991645,0.06944441,0.13345513,-0.32615882,0.06512125,-0.31194693,-0.1933466,-0.30504206,-0.12720993,0.08283919,0.10526802,-0.2941344,-0.12863034,0.23672758,-0.2985852,0.07529664,0.16789632,0.13434581,-0.012150522,0.12160357,0.38069355,-0.001307231,-0.20614502,-0.34164542,-0.17551094,0.1818121,0.012160801,-0.33515128,-0.001604914,0.12135592,0.21987002,-0.2776645,0.05929366,0.33413562,0.25955287,0.29002973,-0.04377848,0.30880854,-0.14392135,0.20411995,-0.3983656,-0.050138585,0.17701373
hsa_circ_0052415,0.015866615,0.06295525,0.4062991,-0.10704144,-0.058722056,-0.12684797,-0.07619764,0.034460623,0.20863535,0.20045847,0.123095766,0.37706152,0.18369085,0.14439791,-0.098340794,-0.104974166,-0.15277013,0.124299586,0.083541214,0.02304973,0.012224874,-0.078013,0.11719994,0.13411082,-0.215555,-0.002525692,-0.35031334,-0.24958944,-0.28615785,-0.17286515,0.08942223,0.10989833,-0.3397291,-0.15968916,0.255478,-0.20133172,0.09587606,0.1461946,0.17437354,0.03973327,0.1566139,0.3832386,0.030186597,-0.19485095,-0.36404485,-0.23671465,0.114408605,-0.046756398,-0.26276666,0.07178576,0.08840485,0.14215977,-0.22160801,0.021134552,0.22141321,0.2287313,0.29419145,-0.022362428,0.2494915,-0.15226641,0.20328937,-0.39046794,-0.073648684,0.18299477
hsa-miR-650,0.6180793,-0.248889,0.24681196,0.12064445,0.26108906,-0.30302542,0.28391746,0.2626269,-0.34361237,0.31808206,0.55884635,-0.44526884,0.09943969,0.1758075,0.40025115,0.9516984,-0.31553817,-0.052971978,-0.49328822,0.8030744,0.48965946,0.39259452,0.09171492,-0.086684644,-0.056856096,0.4445097,-0.022800524,0.0859269,-0.41600204,-0.07995471,-0.6986079,-0.052131116,-0.46294382,-0.8037047,-0.41663358,-0.3252112,-0.30248272,0.48637158,0.4947069,0.5318569,-0.19217435,-0.07934774,0.012489692,-0.06930971,0.36398193,0.17942643,0.1691398,0.05482953,0.08968024,0.20008288,0.0757972,0.13321854,-0.023741787,0.1361627,0.2974481,0.014106533,0.66697836,-0.79058015,-0.5903456,0.6520789,0.07444285,-0.74672896,0.2143922,-0.09452213
hsa_circ_0037997,-0.00998313,0.0894682,0.2802754,-0.12658519,-0.08738397,-0.06729529,-0.13684879,0.12175971,0.2312763,0.24623805,0.15882607,0.40466493,0.11951518,0.126763,-0.06872276,-0.13628873,-0.11156833,0.14099766,0.07246725,0.003568328,0.047742225,-0.09709537,0.12788896,0.07621147,-0.2605952,0.082661875,-0.32893154,-0.21288574,-0.33904424,-0.18478544,0.118024915,0.07197241,-0.32283536,-0.0944593,0.27381802,-0.2738053,0.07269119,0.16754952,0.22599472,-0.038587235,0.1357617,0.3005166,0.05560757,-0.16401394,-0.2574686,-0.17393696,0.18467544,-0.044185992,-0.24153185,0.105255,0.14959104,0.14657398,-0.22476533,0.041904636,0.3337102,0.3234193,0.22706616,-0.028860636,0.3123901,-0.13401824,0.17632842,-0.43898872,-0.078965425,0.14536934
hsa-miR-1277-5p,0.5409136,-0.5191652,0.8799993,0.47763112,-0.71987087,-0.41067916,0.575854,0.40911803,0.09638474,0.3541527,0.96257675,0.62269026,-0.41459337,-0.9780648,0.91512305,0.69045407,-0.37215713,-0.21669911,-0.16468628,1.0383137,0.6683792,0.9388229,-0.18870503,-0.45817748,0.72640514,1.3803699,-0.24677092,0.17676903,-0.45185345,-0.35691735,-0.49313906,0.5099525,-0.5163449,0.047591086,-0.2893877,-0.6900663,0.39319077,0.072645925,-0.31123087,-0.92063266,0.036045384,0.92427486,-0.67502785,-0.7588569,0.3858266,-0.6855353,-0.56886953,0.6506027,-0.329616,-1.3374243,0.9872901,-0.40212283,-0.80297583,0.124741666,0.3686377,0.81224227,0.8075453,-0.06272401,0.89565724,-0.43354172,-1.7029957,1.0494887,0.10111594,0.4562812
hsa_circ_0057112,-0.027771834,0.09210268,0.314488,-0.006618519,-0.087960735,-0.12820186,-0.09544042,-0.03077726,0.21021922,0.20198816,0.084380805,0.3134958,0.22385935,0.11400471,-0.09088189,-0.056217298,-0.11087049,0.13114533,0.037965626,0.017803632,0.019976776,-0.10450551,0.1411411,0.17310366,-0.22019649,0.032359477,-0.33025235,-0.20552358,-0.28020933,-0.15174471,0.13823494,0.078228205,-0.36504394,-0.09474241,0.21457872,-0.26139018,0.041631725,0.14810348,0.14919837,0.013414259,0.25879982,0.3387335,-0.010711125,-0.13069461,-0.36212906,-0.28609183,0.2269469,0.044549957,-0.28670794,0.11041441,0.122937314,0.16635299,-0.24920739,0.042735238,0.35930568,0.26732555,0.2829884,-0.08015861,0.2967967,-0.17320924,0.24547313,-0.39459938,-0.062381838,0.1983435
hsa-miR-1249-5p,0.31574735,-0.8167228,1.4335594,0.67430633,-0.5626679,-0.3867274,0.70098335,0.38010097,0.6427886,0.5011287,-0.07856271,0.30768973,-0.18001926,-0.5676054,1.0199432,1.0122223,-0.3699854,0.65189123,0.25344124,1.2271032,0.5022882,0.5102796,-1.0373007,-0.17683607,0.12448662,1.1883664,0.19841237,0.8975422,-0.4861476,-0.59286517,-0.022574201,0.6900061,-0.5051633,0.13905069,0.06446418,0.11866479,0.36075458,0.2940778,-0.43347737,-0.72897613,-0.20477556,0.68810207,-1.4531506,-0.4758531,0.14538474,-0.022004332,-0.52743703,0.89538556,-0.11964768,-1.5807099,1.0200822,-0.57224554,-0.13644761,0.055917885,0.08643275,1.1466519,1.0477343,-0.11160146,-0.07549986,-0.4098309,-0.55951583,0.5076755,-0.10630904,0.37062714
