0.0,1.9621753,30.281582,17.986666,20.32342,27.737638,0.0,0.0,0.0,31.426483,21.957973,6.396379,25.468473,36.97714,30.362581,12.356247,39.105587,27.349352,22.02806,0.0,42.559425,12.085283,0.0,0.0,0.0,0.0,0.0,12.147743,3.0164108,8.610568,33.1926,0.0
0.0,2.4943824,33.52192,19.641813,22.313948,30.725878,0.0,0.0,0.02357867,34.44687,23.756977,7.2043343,27.485947,39.975864,33.7179,13.217171,43.397243,30.28744,23.595192,0.0,46.849403,13.094709,0.0,0.0,0.0,0.0,0.0,13.113762,3.0087013,9.598359,36.92367,0.410727
0.0,2.9407432,40.327747,23.528585,26.847383,36.94451,0.0,0.0,0.0,41.517784,28.449783,8.561531,33.442204,48.397068,40.084667,16.610785,51.829445,35.672333,28.74718,0.0,56.623795,16.0845,0.0,0.0,0.0,0.0,0.0,15.918028,3.7482967,11.308607,43.631313,0.026322825
0.0,1.9176936,32.079212,19.519115,21.46908,29.629694,0.0,0.0,0.0,33.16722,23.607182,6.8916054,26.865637,39.54488,32.6299,13.199348,41.657772,29.703323,23.166332,0.0,45.364235,12.248383,0.0,0.0,0.0,0.0,0.0,13.342509,3.1541476,9.162848,35.301537,0.0
0.0,2.8535047,40.300915,23.331842,26.761658,36.739544,0.0,0.0,0.0,41.325207,27.99591,8.316177,33.233326,48.375027,39.985107,16.384506,51.280136,35.77238,28.39013,0.0,55.83973,16.096958,0.0,0.0,0.0,0.0,0.0,15.851896,3.716847,11.4421015,43.697872,0.16268581
0.0,2.276332,38.55375,22.035032,25.421562,35.46672,0.0,0.0,0.0,39.854084,27.166061,8.4236965,32.216038,46.62197,38.565765,15.789044,49.411095,34.55732,27.277939,0.0,53.84082,15.242773,0.0,0.0,0.0,0.0,0.0,14.966697,3.5798573,11.043162,42.06683,0.005805133
0.0,2.1180496,33.907097,19.823214,22.982038,31.709364,0.0,0.0,0.0,35.452892,24.257446,7.265944,28.51517,41.421997,34.980694,13.822718,44.306408,30.775236,24.28351,0.0,48.44953,13.252661,0.0,0.0,0.0,0.0,0.0,12.714003,2.9287252,9.46103,37.4557,0.0
0.0,1.9184104,34.120872,20.914751,22.801245,31.581749,0.0,0.0,0.0,35.36356,25.108574,7.304908,28.678305,42.109577,34.58524,14.034573,44.32571,31.456108,24.695557,0.0,48.26929,13.2206135,0.0,0.0,0.0,0.0,0.0,14.216646,3.4252405,9.804896,37.560345,0.0
0.0,2.4802494,31.30118,18.714762,21.276173,28.951227,0.24339922,0.0,0.0,32.11002,22.12695,7.0767207,25.952917,37.993107,31.65546,12.779543,40.30578,28.426733,22.722334,0.15457901,44.129745,12.457634,0.0,0.0,0.0,0.0,0.0,12.540636,3.3978376,8.747659,34.52831,0.43633538
0.0,2.4986808,36.213974,21.60927,24.552046,33.775703,0.0,0.0,0.0,37.6199,25.932655,8.262181,29.978111,43.93989,36.83476,14.393785,46.98918,33.07883,26.257883,0.0,50.659203,14.33765,0.0,0.0,0.0,0.0,0.0,14.016485,3.6500406,9.647022,40.010006,0.31370053
0.0,2.631823,39.4485,23.47029,26.932695,36.682716,0.0,0.0,0.0,41.156628,28.153801,8.749105,32.718044,47.771168,40.472492,15.776693,51.428158,35.627632,28.25793,0.0,55.336296,15.102387,0.0,0.0,0.0,0.0,0.0,15.682734,3.8959787,10.853014,42.954945,0.0
0.0,2.6336937,38.342636,22.52133,25.343588,35.044357,0.0,0.0,0.0,39.731434,27.4156,7.9538584,31.86659,45.943394,38.06743,15.637798,49.696762,34.380478,27.358316,0.0,53.69377,14.873467,0.0,0.35770923,0.0,0.0,0.0,15.141726,3.6569984,10.365178,40.951656,0.0
0.0,2.5228393,29.506336,16.989584,19.282873,27.267033,0.0,0.0,0.11128699,30.703032,20.566254,6.0394936,24.113754,35.92512,28.927301,12.178062,37.734863,26.433867,20.825546,0.0,40.60813,11.836124,0.0,0.0,0.0,0.0,0.0,11.349951,2.8389611,8.009208,32.395187,0.078899205
0.0,2.3818398,26.604958,15.407746,17.45427,24.870113,0.0,0.0,0.15379186,27.803831,18.707579,5.353859,21.720098,32.4947,26.111528,10.905645,34.138165,23.910877,18.917866,0.0,36.7045,10.591721,0.0,0.0,0.0,0.0,0.0,10.25705,2.4471292,7.204691,29.311644,0.09925749
0.0,1.7683454,25.192526,14.98422,16.844831,22.792038,0.0,0.0,0.0,25.699375,17.46976,5.313882,20.250544,30.578907,25.111574,10.369116,32.173183,22.61756,17.571701,0.0,34.938416,10.207026,0.0,0.24947397,0.0,0.0,0.0,10.146786,2.0253394,6.744612,27.783127,0.19101101
0.0,2.0407953,31.53505,18.527933,21.264051,29.136608,0.0,0.0,0.0,33.04352,22.624687,7.145981,26.165834,38.45177,32.01976,12.697157,40.94243,28.264532,22.803795,0.20183605,44.702675,12.374207,0.0,0.4608754,0.0,0.0,0.0,12.329153,3.1233099,8.214373,34.33739,0.0
0.0,2.229123,32.181656,18.583496,21.353579,29.379133,0.0,0.0,0.0,33.119602,22.572918,6.427378,26.55964,38.694607,31.637106,13.125834,41.289642,28.502262,22.959965,0.0,44.418762,12.925233,0.0,0.18332565,0.0,0.0,0.0,12.816006,2.648023,8.663035,34.75921,0.0
0.0,1.9717152,34.08861,19.842588,23.121027,31.788576,0.0,0.0,0.0,35.257294,24.181412,7.7228394,28.209827,41.102367,33.873222,13.76434,44.05578,30.48501,24.426556,0.0,48.128216,12.710196,0.0,0.0,0.0,0.0,0.0,13.42893,3.5605936,9.162343,36.804592,0.11586227
0.0,2.9058793,40.11268,23.781664,27.11629,36.849182,0.0,0.0,0.0,42.293774,28.897081,8.780677,33.591877,49.125774,40.894474,16.489447,52.727554,35.913994,28.557987,0.0,56.441635,15.811346,0.0,0.0,0.0,0.0,0.0,16.155514,4.2936883,11.2750635,43.611732,0.0
0.0,1.324746,28.325436,16.696917,18.810244,26.191118,0.0,0.0,0.0,29.413706,20.130661,5.7301297,23.566729,34.34419,27.830664,11.318788,36.553604,25.312763,20.218262,0.0,39.315353,10.721829,0.0,0.25223607,0.0,0.0,0.0,10.911709,2.836364,7.687673,30.525343,0.0
0.22505906,2.058105,24.725733,14.404379,16.852903,22.84332,0.0,0.060151838,0.0,25.499939,17.135195,5.55855,20.533245,30.393757,25.146017,10.637557,32.493317,22.594679,17.601173,0.0,35.449356,9.987115,0.0,0.16275337,0.0,0.0,0.0,10.159983,2.5367541,6.881867,26.940277,0.0
